order_id,name,ordered_at,price,quantity,line_total
16792,"""SORBET"" Watermelon",5/23/2018 1:40,2.5,3,7.5
16793,"""SORBET"" Lychee",5/23/2018 1:50,3,1,3
16793,"""ICE CREAM"" Strawberry",5/23/2018 1:50,3.5,1,3.5
16794,"""ICE CREAM"" Mint Chip",5/23/2018 2:05,1.5,1,1.5
16794,"""BEVERAGE"" Iced Coffee",5/23/2018 2:05,2.5,3,7.5
16794,"""ICE CREAM"" Peanut Fudge",5/23/2018 2:05,3.5,3,10.5
16794,"""ICE CREAM"" Vanilla Bean",5/23/2018 2:05,1.5,1,1.5
16795,"""ICE CREAM"" Peanut Fudge",5/23/2018 2:34,3.5,2,7
16795,"""CONE"" Dipped Waffle Cone",5/23/2018 2:34,3.5,2,7
16795,"""CONE"" Cookie Cone",5/23/2018 2:34,4,2,8
16795,"""BEVERAGE"" Espresso",5/23/2018 2:34,2.5,1,2.5
16796,"""ICE CREAM"" Wildberry",5/23/2018 3:17,1.5,1,1.5
16796,,5/23/2018 3:17,4,2,8
16796,"""ICE CREAM"" Dulce De Leche",5/23/2018 3:17,1.5,3,4.5
16797,"""BEVERAGE"" Iced Coffee",5/23/2018 4:02,2.5,3,7.5
16797,"""ICE CREAM"" Dark Chocolate",5/23/2018 4:02,4,1,4
16797,"""ICE CREAM"" Matcha",5/23/2018 4:02,1.5,1,1.5
16797,"""SORBET"" Raspberry",5/23/2018 4:02,2.5,1,2.5
16798,"""SORBET"" Lychee",5/23/2018 4:04,3,3,9
16799,"""ICE CREAM"" Peanut Fudge",5/23/2018 4:48,3.5,2,7
16799,"""ICE CREAM"" Double Fudge Chunk",5/23/2018 4:48,3.5,3,10.5
16800,"""ICE CREAM"" Dark Chocolate",5/23/2018 5:42,4,2,8
16800,"""ICE CREAM"" Strawberry",5/23/2018 5:42,3.5,3,10.5
16800,"""BEVERAGE"" Iced Coffee",5/23/2018 5:42,2.5,1,2.5
16800,"""ICE CREAM"" Earl Gray",5/23/2018 5:42,0.5,1,0.5
16801,"""MISC"" Ice Cream Cake",5/23/2018 6:27,2,2,4
16801,"""ICE CREAM"" Double Fudge Chunk",5/23/2018 6:27,3.5,2,7
16801,,5/23/2018 6:27,2.5,1,2.5
16801,"""ICE CREAM"" Matcha",5/23/2018 6:27,1.5,3,4.5
16802,"""ICE CREAM"" Matcha",5/23/2018 7:11,1.5,2,3
16802,"""ICE CREAM"" Matcha",5/23/2018 7:11,1.5,1,1.5
16802,"""CONE"" Cookie Cone",5/23/2018 7:11,4,2,8
16802,"""ICE CREAM"" Vanilla Bean",5/23/2018 7:11,1.5,2,3
16803,"""BEVERAGE"" Iced Coffee",5/23/2018 7:48,2.5,1,2.5
16803,"""ICE CREAM"" Earl Gray",5/23/2018 7:48,0.5,1,0.5
16804,"""SORBET"" Blood Orange",5/23/2018 8:02,2.5,1,2.5
16804,"""ICE CREAM"" Maple Brown Sugar",5/23/2018 8:02,2,2,4
16804,"""ICE CREAM"" Strawberry",5/23/2018 8:02,3.5,2,7
16804,"""BEVERAGE"" Tea",5/23/2018 8:02,4,1,4
16804,"""CONE"" Waffle Cone",5/23/2018 8:02,4,1,4
16805,"""BEVERAGE"" Iced Coffee",5/23/2018 8:41,2.5,1,2.5
16806,"""ICE CREAM"" Dulce De Leche",5/23/2018 9:17,1.5,2,3
16806,"""SORBET"" Lychee",5/23/2018 9:17,3,2,6
16806,"""CONE"" Brownie Cone",5/23/2018 9:17,3,3,9
16806,"""BEVERAGE"" Espresso",5/23/2018 9:17,2.5,2,5
16806,"""ICE CREAM"" Dark Chocolate",5/23/2018 9:17,4,3,12
16807,"""CONE"" Dipped Waffle Cone",5/23/2018 9:24,3.5,2,7
16807,"""SORBET"" Blood Orange",5/23/2018 9:24,2.5,1,2.5
16807,"""BEVERAGE"" Iced Coffee",5/23/2018 9:24,2.5,2,5
16807,"""ICE CREAM"" Vanilla Bean",5/23/2018 9:24,1.5,1,1.5
16807,"""ICE CREAM"" Candied Bacon",5/23/2018 9:24,0.5,3,1.5
16808,"""CONE"" Cookie Cone",5/23/2018 9:38,4,1,4
16809,"""SORBET"" Blood Orange",5/23/2018 10:10,2.5,3,7.5
16809,"""CONE"" Dipped Waffle Cone",5/23/2018 10:10,3.5,3,10.5
16809,"""MISC"" Ice Cream Cake",5/23/2018 10:10,2,1,2
16809,"""ICE CREAM"" Wildberry",5/23/2018 10:10,1.5,1,1.5
16809,"""SORBET"" Blood Orange",5/23/2018 10:10,2.5,1,2.5
16810,"""BEVERAGE"" Iced Coffee",5/23/2018 10:53,2.5,3,7.5
16810,"""CONE"" Sugar Cone",5/23/2018 10:53,1,2,2
16810,"""BEVERAGE"" Espresso",5/23/2018 10:53,2.5,1,2.5
16811,"""ICE CREAM"" Vanilla Bean",5/23/2018 11:04,1.5,3,4.5
16811,"""SORBET"" Lemon",5/23/2018 11:04,2.5,1,2.5
16812,"""ICE CREAM"" Dulce De Leche",5/23/2018 11:56,1.5,2,3
16813,"""ICE CREAM"" Peanut Fudge",5/23/2018 12:14,3.5,3,10.5
16813,"""ICE CREAM"" Strawberry",5/23/2018 12:14,3.5,2,7
16813,"""BEVERAGE"" Iced Coffee",5/23/2018 12:14,2.5,3,7.5
16814,"""ICE CREAM"" Maple Brown Sugar",5/23/2018 12:36,2,2,4
16814,"""CONE"" Waffle Cone",5/23/2018 12:36,4,2,8
16814,"""ICE CREAM"" Vanilla Bean",5/23/2018 12:36,1.5,1,1.5
16814,"""CONE"" Waffle Cone",5/23/2018 12:36,4,1,4
16814,"""ICE CREAM"" Peanut Fudge",5/23/2018 12:36,3.5,2,7
16815,"""ICE CREAM"" Earl Gray",5/23/2018 13:08,0.5,2,1
16815,"""ICE CREAM"" Mint Chip",5/23/2018 13:08,1.5,1,1.5
16816,"""MISC"" Ice Cream Cake",5/23/2018 14:01,2,2,4
16816,"""ICE CREAM"" Vanilla Bean",5/23/2018 14:01,1.5,3,4.5
16816,"""ICE CREAM"" Earl Gray",5/23/2018 14:01,0.5,1,0.5
16817,"""ICE CREAM"" Rocky Road",5/23/2018 14:19,3.5,1,3.5
16817,"""ICE CREAM"" Dulce De Leche",5/23/2018 14:19,1.5,3,4.5
16817,"""ICE CREAM"" Earl Gray",5/23/2018 14:19,0.5,3,1.5
16817,"""SORBET"" Watermelon",5/23/2018 14:19,2.5,1,2.5
16818,"""SORBET"" Lychee",5/23/2018 14:36,3,2,6
16818,"""ICE CREAM"" Candied Bacon",5/23/2018 14:36,0.5,1,0.5
16819,"""ICE CREAM"" Rocky Road",5/23/2018 14:51,3.5,2,7
16820,"""ICE CREAM"" Dark Chocolate",5/23/2018 15:14,4,3,12
16820,"""ICE CREAM"" Candied Bacon",5/23/2018 15:14,0.5,1,0.5
16821,"""ICE CREAM"" Vanilla Bean",5/23/2018 15:41,1.5,1,1.5
16821,"""ICE CREAM"" Dark Chocolate",5/23/2018 15:41,4,3,12
16821,"""SORBET"" Lychee",5/23/2018 15:41,3,3,9
16821,"""BEVERAGE"" Tea",5/23/2018 15:41,4,1,4
16821,"""ICE CREAM"" Wildberry",5/23/2018 15:41,1.5,2,3
16822,"""ICE CREAM"" Earl Gray",5/23/2018 16:36,0.5,1,0.5
16823,"""ICE CREAM"" Double Fudge Chunk",5/23/2018 16:49,3.5,1,3.5
16823,"""ICE CREAM"" Dark Chocolate",5/23/2018 16:49,4,1,4
16823,"""ICE CREAM"" Vanilla Bean",5/23/2018 16:49,1.5,3,4.5
16823,"""CONE"" Cookie Cone",5/23/2018 16:49,4,2,8
16824,"""ICE CREAM"" Earl Gray",5/23/2018 17:09,0.5,3,1.5
16825,"""BEVERAGE"" Espresso",5/23/2018 18:09,2.5,2,5
16825,"""ICE CREAM"" Mint Chip",5/23/2018 18:09,-1.5,3,-4.5
16826,"""BEVERAGE"" Espresso",5/23/2018 19:05,2.5,2,5
16826,"""ICE CREAM"" Vanilla Bean",5/23/2018 19:05,1.5,1,1.5
16826,,5/23/2018 19:05,4,2,8
16826,"""ICE CREAM"" Vanilla Bean",5/23/2018 19:05,1.5,2,3
16827,"""ICE CREAM"" Earl Gray",5/23/2018 19:43,0.5,2,1
16827,"""CONE"" Brownie Cone",5/23/2018 19:43,3,1,3
16827,"""ICE CREAM"" Wildberry",5/23/2018 19:43,1.5,1,1.5
16827,"""CONE"" Waffle Cone",5/23/2018 19:43,4,3,12
16828,"""SORBET"" Raspberry",5/23/2018 20:13,2.5,1,2.5
16828,"""CONE"" Sugar Cone",5/23/2018 20:13,1,1,1
16829,"""ICE CREAM"" Rocky Road",5/23/2018 21:03,3.5,2,7
16829,"""SORBET"" Lemon",5/23/2018 21:03,2.5,3,7.5
16829,"""ICE CREAM"" Strawberry",5/23/2018 21:03,3.5,1,3.5
16829,"""ICE CREAM"" Double Fudge Chunk",5/23/2018 21:03,3.5,2,7
16830,"""ICE CREAM"" Matcha",5/23/2018 21:34,1.5,3,4.5
16830,"""ICE CREAM"" Peanut Fudge",5/23/2018 21:34,3.5,3,10.5
16830,"""BEVERAGE"" Iced Coffee",5/23/2018 21:34,2.5,2,5
16830,"""CONE"" Dipped Waffle Cone",5/23/2018 21:34,3.5,1,3.5
16831,"""CONE"" Sugar Cone",5/23/2018 22:28,1,1,1
16831,"""CONE"" Dipped Waffle Cone",5/23/2018 22:28,3.5,3,10.5
16831,,5/23/2018 22:28,3.5,1,3.5
16831,"""SORBET"" Raspberry",5/23/2018 22:28,2.5,2,5
16831,"""ICE CREAM"" Rocky Road",5/23/2018 22:28,3.5,2,7
16832,"""ICE CREAM"" Earl Gray",5/23/2018 23:15,0.5,3,1.5
16832,"""SORBET"" Lychee",5/23/2018 23:15,3,1,3
16833,"""ICE CREAM"" Maple Brown Sugar",5/23/2018 23:52,2,1,2
16833,"""ICE CREAM"" Maple Brown Sugar",5/23/2018 23:52,2,3,6
16834,,5/24/2018 0:23,1.5,1,1.5
16834,"""ICE CREAM"" Rocky Road",5/24/2018 0:23,3.5,1,3.5
16835,"""ICE CREAM"" Earl Gray",5/24/2018 0:28,0.5,1,0.5
16835,"""CONE"" Cookie Cone",5/24/2018 0:28,4,1,4
16835,"""CONE"" Brownie Cone",5/24/2018 0:28,3,1,3
16836,"""ICE CREAM"" Earl Gray",5/24/2018 0:47,0.5,3,1.5
16836,"""ICE CREAM"" Matcha",5/24/2018 0:47,1.5,3,4.5
16837,"""ICE CREAM"" Rocky Road",5/24/2018 1:14,3.5,3,10.5
16837,"""SORBET"" Lemon",5/24/2018 1:14,2.5,3,7.5
16837,"""ICE CREAM"" Maple Brown Sugar",5/24/2018 1:14,2,3,6
16837,"""BEVERAGE"" Iced Coffee",5/24/2018 1:14,2.5,3,7.5
16837,"""ICE CREAM"" Peanut Fudge",5/24/2018 1:14,3.5,2,7
16838,,5/24/2018 1:37,4,2,8
16839,,5/24/2018 1:41,4,1,4
16839,"""SORBET"" Watermelon",5/24/2018 1:41,2.5,3,7.5
16840,"""SORBET"" Lychee",5/24/2018 2:16,3,2,6
16840,"""CONE"" Cookie Cone",5/24/2018 2:16,4,1,4
16840,"""CONE"" Waffle Cone",5/24/2018 2:16,4,3,12
16840,"""BEVERAGE"" Iced Coffee",5/24/2018 2:16,2.5,2,5
16840,"""ICE CREAM"" Double Fudge Chunk",5/24/2018 2:16,3.5,1,3.5
16841,"""MISC"" Ice Cream Cake",5/24/2018 2:35,2,1,2
16841,"""BEVERAGE"" Iced Coffee",5/24/2018 2:35,2.5,1,2.5
16841,"""ICE CREAM"" Vanilla Bean",5/24/2018 2:35,1.5,2,3
16842,"""CONE"" Brownie Cone",5/24/2018 2:36,3,2,6
16842,"""ICE CREAM"" Strawberry",5/24/2018 2:36,3.5,3,10.5
16842,"""ICE CREAM"" Mint Chip",5/24/2018 2:36,1.5,1,1.5
16842,"""ICE CREAM"" Double Fudge Chunk",5/24/2018 2:36,3.5,1,3.5
16843,"""ICE CREAM"" Rocky Road",5/24/2018 3:19,3.5,3,10.5
16844,"""ICE CREAM"" Strawberry",5/24/2018 4:17,3.5,3,10.5
16844,"""ICE CREAM"" Peanut Fudge",5/24/2018 4:17,3.5,2,7
16844,"""ICE CREAM"" Mint Chip",5/24/2018 4:17,1.5,1,1.5
16844,,5/24/2018 4:17,4,2,8
16845,"""CONE"" Sugar Cone",5/24/2018 4:48,1,2,2
16845,"""BEVERAGE"" Iced Coffee",5/24/2018 4:48,2.5,2,5
16846,"""BEVERAGE"" Espresso",5/24/2018 5:22,2.5,3,7.5
16847,,5/24/2018 6:12,1,1,1
16847,"""ICE CREAM"" Dulce De Leche",5/24/2018 6:12,1.5,1,1.5
16847,"""ICE CREAM"" Maple Brown Sugar",5/24/2018 6:12,2,1,2
16847,"""ICE CREAM"" Wildberry",5/24/2018 6:12,1.5,2,3
16847,"""BEVERAGE"" Espresso",5/24/2018 6:12,2.5,2,5
16848,"""BEVERAGE"" Iced Coffee",5/24/2018 6:48,2.5,3,7.5
16848,"""BEVERAGE"" Iced Coffee",5/24/2018 6:48,2.5,3,7.5
16848,"""ICE CREAM"" Earl Gray",5/24/2018 6:48,0.5,3,1.5
16848,"""CONE"" Waffle Cone",5/24/2018 6:48,4,1,4
16849,"""CONE"" Waffle Cone",5/24/2018 6:52,4,1,4
16849,"""ICE CREAM"" Vanilla Bean",5/24/2018 6:52,1.5,2,3
16849,"""ICE CREAM"" Vanilla Bean",5/24/2018 6:52,1.5,2,3
16849,"""ICE CREAM"" Dark Chocolate",5/24/2018 6:52,4,2,8
16850,"""SORBET"" Lychee",5/24/2018 7:22,3,1,3
16850,"""ICE CREAM"" Vanilla Bean",5/24/2018 7:22,1.5,2,3
16850,"""CONE"" Cookie Cone",5/24/2018 7:22,4,1,4
16851,"""CONE"" Waffle Cone",5/24/2018 8:12,4,2,8
16852,"""ICE CREAM"" Vanilla Bean",5/24/2018 9:11,1.5,1,1.5
16852,"""BEVERAGE"" Espresso",5/24/2018 9:11,2.5,1,2.5
16852,"""ICE CREAM"" Dulce De Leche",5/24/2018 9:11,1.5,2,3
16853,"""ICE CREAM"" Dark Chocolate",5/24/2018 9:44,4,1,4
16853,"""CONE"" Brownie Cone",5/24/2018 9:44,3,1,3
16853,"""ICE CREAM"" Earl Gray",5/24/2018 9:44,0.5,1,0.5
16853,"""SORBET"" Raspberry",5/24/2018 9:44,2.5,2,5
16853,"""SORBET"" Raspberry",5/24/2018 9:44,2.5,2,5
16854,"""BEVERAGE"" Tea",5/24/2018 9:49,4,1,4
16855,"""ICE CREAM"" Vanilla Bean",5/24/2018 10:39,1.5,1,1.5
16855,"""ICE CREAM"" Dulce De Leche",5/24/2018 10:39,1.5,3,4.5
16855,,5/24/2018 10:39,3.5,1,3.5
16855,"""ICE CREAM"" Maple Brown Sugar",5/24/2018 10:39,2,1,2
16856,"""MISC"" Ice Cream Cake",5/24/2018 10:57,2,2,4
16856,"""ICE CREAM"" Candied Bacon",5/24/2018 10:57,0.5,3,1.5
16857,"""SORBET"" Lemon",5/24/2018 11:16,2.5,3,7.5
16857,,5/24/2018 11:16,3.5,3,10.5
16857,"""ICE CREAM"" Strawberry",5/24/2018 11:16,3.5,3,10.5
16857,"""CONE"" Waffle Cone",5/24/2018 11:16,4,1,4
16857,"""ICE CREAM"" Candied Bacon",5/24/2018 11:16,0.5,1,0.5
16858,"""CONE"" Waffle Cone",5/24/2018 11:53,4,1,4
16858,"""CONE"" Dipped Waffle Cone",5/24/2018 11:53,3.5,2,7
16858,"""ICE CREAM"" Earl Gray",5/24/2018 11:53,0.5,2,1
16859,"""ICE CREAM"" Vanilla Bean",5/24/2018 12:38,1.5,2,3
16859,"""CONE"" Brownie Cone",5/24/2018 12:38,3,1,3
16859,"""ICE CREAM"" Earl Gray",5/24/2018 12:38,0.5,3,1.5
16859,"""CONE"" Waffle Cone",5/24/2018 12:38,4,2,8
16859,,5/24/2018 12:38,1.5,1,1.5
16860,"""ICE CREAM"" Wildberry",5/24/2018 13:33,1.5,1,1.5
16860,"""ICE CREAM"" Double Fudge Chunk",5/24/2018 13:33,3.5,1,3.5
16861,"""ICE CREAM"" Wildberry",5/24/2018 13:34,1.5,3,4.5
16862,"""CONE"" Waffle Cone",5/24/2018 13:52,4,1,4
16862,"""ICE CREAM"" Dulce De Leche",5/24/2018 13:52,1.5,3,4.5
16863,"""ICE CREAM"" Mint Chip",5/24/2018 14:23,1.5,2,3
16863,"""ICE CREAM"" Dark Chocolate",5/24/2018 14:23,4,3,12
16863,"""ICE CREAM"" Rocky Road",5/24/2018 14:23,3.5,1,3.5
16863,"""CONE"" Sugar Cone",5/24/2018 14:23,1,2,2
16864,"""CONE"" Sugar Cone",5/24/2018 14:50,1,2,2
16864,"""SORBET"" Lemon",5/24/2018 14:50,2.5,2,5
16865,,5/24/2018 14:54,3.5,2,7
16865,"""SORBET"" Blood Orange",5/24/2018 14:54,2.5,3,7.5
16865,"""ICE CREAM"" Vanilla Bean",5/24/2018 14:54,1.5,1,1.5
16865,"""SORBET"" Lychee",5/24/2018 14:54,3,2,6
16866,"""ICE CREAM"" Maple Brown Sugar",5/24/2018 15:51,2,3,6
16866,"""ICE CREAM"" Double Fudge Chunk",5/24/2018 15:51,3.5,1,3.5
16866,"""CONE"" Cookie Cone",5/24/2018 15:51,4,1,4
16866,"""ICE CREAM"" Double Fudge Chunk",5/24/2018 15:51,3.5,2,7
16867,"""ICE CREAM"" Strawberry",5/24/2018 16:00,3.5,2,7
16867,"""ICE CREAM"" Candied Bacon",5/24/2018 16:00,0.5,3,1.5
16867,,5/24/2018 16:00,1.5,1,1.5
16868,"""SORBET"" Blood Orange",5/24/2018 16:52,2.5,3,7.5
16869,"""CONE"" Dipped Waffle Cone",5/24/2018 17:00,3.5,1,3.5
16869,"""MISC"" Ice Cream Cake",5/24/2018 17:00,2,3,6
16869,"""ICE CREAM"" Wildberry",5/24/2018 17:00,1.5,1,1.5
16870,"""CONE"" Brownie Cone",5/24/2018 17:20,3,3,9
16870,"""ICE CREAM"" Vanilla Bean",5/24/2018 17:20,1.5,3,4.5
16870,"""ICE CREAM"" Dulce De Leche",5/24/2018 17:20,1.5,2,3
16870,"""ICE CREAM"" Double Fudge Chunk",5/24/2018 17:20,3.5,1,3.5
16870,"""CONE"" Dipped Waffle Cone",5/24/2018 17:20,3.5,2,7
16871,"""MISC"" Ice Cream Cake",5/24/2018 18:10,2,3,6
16871,"""ICE CREAM"" Matcha",5/24/2018 18:10,1.5,3,4.5
16872,"""CONE"" Cookie Cone",5/24/2018 18:34,4,3,12
16873,"""ICE CREAM"" Dark Chocolate",5/24/2018 19:26,4,2,8
16874,"""ICE CREAM"" Peanut Fudge",5/24/2018 20:07,3.5,1,3.5
16874,"""CONE"" Dipped Waffle Cone",5/24/2018 20:07,3.5,1,3.5
16874,"""ICE CREAM"" Maple Brown Sugar",5/24/2018 20:07,2,3,6
16874,"""ICE CREAM"" Double Fudge Chunk",5/24/2018 20:07,3.5,3,10.5
16875,"""SORBET"" Lychee",5/24/2018 20:26,3,2,6
16876,"""SORBET"" Watermelon",5/24/2018 20:47,2.5,3,7.5
16876,"""ICE CREAM"" Earl Gray",5/24/2018 20:47,0.5,3,1.5
16877,"""MISC"" Ice Cream Cake",5/24/2018 21:40,2,3,6
16878,"""CONE"" Sugar Cone",5/24/2018 22:24,1,2,2
16878,"""BEVERAGE"" Iced Coffee",5/24/2018 22:24,2.5,1,2.5
16878,"""ICE CREAM"" Maple Brown Sugar",5/24/2018 22:24,2,2,4
16878,"""ICE CREAM"" Strawberry",5/24/2018 22:24,3.5,1,3.5
16879,"""CONE"" Cookie Cone",5/24/2018 22:53,4,3,12
16879,"""SORBET"" Lychee",5/24/2018 22:53,3,2,6
16879,"""BEVERAGE"" Tea",5/24/2018 22:53,4,2,8
16880,"""ICE CREAM"" Dark Chocolate",5/24/2018 23:42,4,2,8
16880,"""CONE"" Sugar Cone",5/24/2018 23:42,1,3,3
16880,"""BEVERAGE"" Tea",5/24/2018 23:42,4,2,8
16880,"""SORBET"" Raspberry",5/24/2018 23:42,2.5,1,2.5
16881,"""ICE CREAM"" Earl Gray",5/25/2018 0:36,0.5,1,0.5
16881,"""SORBET"" Raspberry",5/25/2018 0:36,2.5,3,7.5
16881,"""MISC"" Ice Cream Cake",5/25/2018 0:36,2,1,2
16881,,5/25/2018 0:36,2,1,2
16881,"""ICE CREAM"" Dark Chocolate",5/25/2018 0:36,4,2,8
16882,"""ICE CREAM"" Double Fudge Chunk",5/25/2018 1:32,3.5,1,3.5
16882,"""ICE CREAM"" Maple Brown Sugar",5/25/2018 1:32,2,3,6
16882,"""ICE CREAM"" Matcha",5/25/2018 1:32,1.5,2,3
16882,"""BEVERAGE"" Espresso",5/25/2018 1:32,2.5,2,5
16882,"""MISC"" Ice Cream Cake",5/25/2018 1:32,2,2,4
16883,"""MISC"" Ice Cream Cake",5/25/2018 1:52,2,3,6
16883,"""ICE CREAM"" Strawberry",5/25/2018 1:52,3.5,2,7
16884,"""ICE CREAM"" Double Fudge Chunk",5/25/2018 1:52,3.5,3,10.5
16884,"""CONE"" Dipped Waffle Cone",5/25/2018 1:52,3.5,2,7
16884,"""SORBET"" Watermelon",5/25/2018 1:52,2.5,2,5
16884,"""SORBET"" Blood Orange",5/25/2018 1:52,2.5,3,7.5
16885,"""ICE CREAM"" Wildberry",5/25/2018 2:18,1.5,2,3
16885,"""SORBET"" Lychee",5/25/2018 2:18,3,2,6
16885,"""BEVERAGE"" Espresso",5/25/2018 2:18,2.5,2,5
16886,"""ICE CREAM"" Peanut Fudge",5/25/2018 2:30,3.5,1,3.5
16886,"""ICE CREAM"" Mint Chip",5/25/2018 2:30,1.5,2,3
16886,"""BEVERAGE"" Espresso",5/25/2018 2:30,2.5,3,7.5
16886,"""SORBET"" Raspberry",5/25/2018 2:30,2.5,3,7.5
16886,"""CONE"" Brownie Cone",5/25/2018 2:30,3,3,9
16887,"""ICE CREAM"" Vanilla Bean",5/25/2018 3:15,1.5,3,4.5
16887,"""ICE CREAM"" Matcha",5/25/2018 3:15,1.5,3,4.5
16887,"""ICE CREAM"" Peanut Fudge",5/25/2018 3:15,3.5,3,10.5
16888,"""CONE"" Waffle Cone",5/25/2018 3:16,4,3,12
16888,"""ICE CREAM"" Dark Chocolate",5/25/2018 3:16,4,1,4
16888,,5/25/2018 3:16,4,1,4
16888,"""ICE CREAM"" Dulce De Leche",5/25/2018 3:16,1.5,1,1.5
16888,"""BEVERAGE"" Iced Coffee",5/25/2018 3:16,2.5,2,5
16889,"""ICE CREAM"" Earl Gray",5/25/2018 3:52,0.5,1,0.5
16889,"""ICE CREAM"" Strawberry",5/25/2018 3:52,3.5,2,7
16889,"""ICE CREAM"" Mint Chip",5/25/2018 3:52,1.5,2,3
16890,"""ICE CREAM"" Matcha",5/25/2018 4:30,1.5,3,4.5
16890,"""ICE CREAM"" Double Fudge Chunk",5/25/2018 4:30,3.5,3,10.5
16890,"""CONE"" Cookie Cone",5/25/2018 4:30,4,2,8
16890,"""BEVERAGE"" Iced Coffee",5/25/2018 4:30,2.5,2,5
16891,"""SORBET"" Lychee",5/25/2018 4:31,3,1,3
16891,"""ICE CREAM"" Wildberry",5/25/2018 4:31,1.5,3,4.5
16891,"""CONE"" Dipped Waffle Cone",5/25/2018 4:31,3.5,3,10.5
16891,"""ICE CREAM"" Dulce De Leche",5/25/2018 4:31,1.5,2,3
16891,"""CONE"" Waffle Cone",5/25/2018 4:31,4,2,8
16892,,5/25/2018 5:11,3.5,3,10.5
16893,"""ICE CREAM"" Peanut Fudge",5/25/2018 5:41,3.5,2,7
16893,"""ICE CREAM"" Candied Bacon",5/25/2018 5:41,0.5,1,0.5
16893,"""ICE CREAM"" Earl Gray",5/25/2018 5:41,0.5,3,1.5
16893,"""CONE"" Sugar Cone",5/25/2018 5:41,1,1,1
16893,"""SORBET"" Blood Orange",5/25/2018 5:41,2.5,2,5
16894,"""SORBET"" Raspberry",5/25/2018 6:04,2.5,1,2.5
16894,"""MISC"" Ice Cream Cake",5/25/2018 6:04,2,3,6
16895,"""ICE CREAM"" Matcha",5/25/2018 6:11,1.5,2,3
16895,"""BEVERAGE"" Iced Coffee",5/25/2018 6:11,2.5,3,7.5
16896,"""SORBET"" Raspberry",5/25/2018 6:27,2.5,1,2.5
16897,"""BEVERAGE"" Tea",5/25/2018 6:28,4,2,8
16898,"""CONE"" Sugar Cone",5/25/2018 7:24,1,3,3
16898,"""ICE CREAM"" Matcha",5/25/2018 7:24,1.5,2,3
16898,,5/25/2018 7:24,4,1,4
16898,"""CONE"" Brownie Cone",5/25/2018 7:24,3,2,6
16898,"""BEVERAGE"" Iced Coffee",5/25/2018 7:24,2.5,3,7.5
16899,"""ICE CREAM"" Wildberry",5/25/2018 8:02,1.5,3,4.5
16899,"""SORBET"" Lychee",5/25/2018 8:02,3,1,3
16899,"""SORBET"" Lychee",5/25/2018 8:02,3,3,9
16899,"""ICE CREAM"" Maple Brown Sugar",5/25/2018 8:02,2,3,6
16899,"""CONE"" Brownie Cone",5/25/2018 8:02,3,3,9
16900,"""ICE CREAM"" Dulce De Leche",5/25/2018 8:25,1.5,3,4.5
16900,"""SORBET"" Watermelon",5/25/2018 8:25,2.5,1,2.5
16901,"""MISC"" Ice Cream Cake",5/25/2018 8:26,2,1,2
16901,"""ICE CREAM"" Matcha",5/25/2018 8:26,1.5,3,4.5
16901,"""ICE CREAM"" Strawberry",5/25/2018 8:26,3.5,2,7
16901,"""ICE CREAM"" Peanut Fudge",5/25/2018 8:26,3.5,3,10.5
16901,"""ICE CREAM"" Earl Gray",5/25/2018 8:26,0.5,2,1
16902,"""CONE"" Brownie Cone",5/25/2018 8:28,3,3,9
16902,"""ICE CREAM"" Maple Brown Sugar",5/25/2018 8:28,2,2,4
16902,"""CONE"" Dipped Waffle Cone",5/25/2018 8:28,3.5,3,10.5
16902,"""CONE"" Sugar Cone",5/25/2018 8:28,1,3,3
16903,"""ICE CREAM"" Matcha",5/25/2018 9:09,1.5,3,4.5
16903,"""CONE"" Sugar Cone",5/25/2018 9:09,1,2,2
16903,"""ICE CREAM"" Wildberry",5/25/2018 9:09,1.5,2,3
16903,"""ICE CREAM"" Matcha",5/25/2018 9:09,1.5,3,4.5
16903,"""SORBET"" Raspberry",5/25/2018 9:09,2.5,3,7.5
16904,"""ICE CREAM"" Vanilla Bean",5/25/2018 9:24,1.5,2,3
16904,"""BEVERAGE"" Espresso",5/25/2018 9:24,2.5,2,5
16904,"""CONE"" Waffle Cone",5/25/2018 9:24,4,2,8
16904,"""CONE"" Sugar Cone",5/25/2018 9:24,1,3,3
16904,"""CONE"" Sugar Cone",5/25/2018 9:24,1,3,3
16905,,5/25/2018 10:13,1.5,2,3
16905,"""CONE"" Brownie Cone",5/25/2018 10:13,3,3,9
16906,"""ICE CREAM"" Dulce De Leche",5/25/2018 10:20,1.5,2,3
16906,"""BEVERAGE"" Espresso",5/25/2018 10:20,2.5,3,7.5
16906,"""ICE CREAM"" Dulce De Leche",5/25/2018 10:20,1.5,2,3
16906,"""SORBET"" Blood Orange",5/25/2018 10:20,2.5,2,5
16906,"""ICE CREAM"" Dark Chocolate",5/25/2018 10:20,4,2,8
16907,"""ICE CREAM"" Dulce De Leche",5/25/2018 10:49,1.5,1,1.5
16907,"""MISC"" Ice Cream Cake",5/25/2018 10:49,2,3,6
16907,"""ICE CREAM"" Candied Bacon",5/25/2018 10:49,0.5,3,1.5
16908,"""ICE CREAM"" Earl Gray",5/25/2018 11:48,0.5,1,0.5
16908,"""MISC"" Ice Cream Cake",5/25/2018 11:48,2,2,4
16908,"""SORBET"" Lychee",5/25/2018 11:48,3,2,6
16909,"""MISC"" Ice Cream Cake",5/25/2018 12:43,2,1,2
